date,temperature,humidity,luminosity
2021-11-17 14:36:26.213,20.5,26.5,27
2021-11-17 14:36:24.710,20.5,26.5,27
2021-11-17 14:36:23.182,20.5,26.5,27
2021-11-17 14:36:21.679,20.5,26.5,27
2021-11-17 14:36:20.151,20.5,26.5,27
2021-11-17 14:36:18.648,20.5,26.5,27
2021-11-17 14:36:17.119,20.4,26.4,27
2021-11-17 14:36:15.616,20.4,26.4,26
2021-11-17 14:36:14.088,20.5,26.5,26
2021-11-17 14:36:12.585,20.5,26.5,26
2021-11-17 14:36:11.057,20.4,26.3,26
2021-11-17 14:36:09.553,20.4,26.3,26
2021-11-17 14:36:08.026,20.4,26.3,26
2021-11-17 14:36:06.526,20.4,26.3,26
